Name,Delivery Date,Delivery Hour,Delivery Interval,Repeated Hour Flag,Settlement Point Name,Settlement Point Type,Settlement Point Price
May,5/13/2018,22,2,N,HB_HOUSTON,HU,27.9
May,5/13/2018,22,3,N,HB_HOUSTON,HU,27.55
May,5/13/2018,22,4,N,HB_HOUSTON,HU,24.28
May,5/13/2018,23,1,N,HB_HOUSTON,HU,23.02
May,5/13/2018,23,2,N,HB_HOUSTON,HU,23.2
May,5/13/2018,23,3,N,HB_HOUSTON,HU,25.08
May,5/13/2018,23,4,N,HB_HOUSTON,HU,23.62
May,5/13/2018,24,1,N,HB_HOUSTON,HU,23.62
May,5/13/2018,24,2,N,HB_HOUSTON,HU,22.6
May,5/13/2018,24,3,N,HB_HOUSTON,HU,22.26
May,5/13/2018,24,4,N,HB_HOUSTON,HU,23.48
May,5/14/2018,1,1,N,HB_HOUSTON,HU,19.19
May,5/14/2018,1,2,N,HB_HOUSTON,HU,22.01
May,5/14/2018,1,3,N,HB_HOUSTON,HU,23.11
May,5/14/2018,1,4,N,HB_HOUSTON,HU,21.18
May,5/14/2018,2,1,N,HB_HOUSTON,HU,22.15
May,5/14/2018,2,2,N,HB_HOUSTON,HU,21.99
May,5/14/2018,2,3,N,HB_HOUSTON,HU,21.75
May,5/14/2018,2,4,N,HB_HOUSTON,HU,21.52
May,5/14/2018,3,1,N,HB_HOUSTON,HU,17.83
May,5/14/2018,3,2,N,HB_HOUSTON,HU,17.7
May,5/14/2018,3,3,N,HB_HOUSTON,HU,17.71
May,5/14/2018,3,4,N,HB_HOUSTON,HU,17.54
May,5/14/2018,4,1,N,HB_HOUSTON,HU,17.54
May,5/14/2018,4,2,N,HB_HOUSTON,HU,17.41
May,5/14/2018,4,3,N,HB_HOUSTON,HU,17.17
May,5/14/2018,4,4,N,HB_HOUSTON,HU,17
May,5/14/2018,5,1,N,HB_HOUSTON,HU,17
May,5/14/2018,5,2,N,HB_HOUSTON,HU,17.1
May,5/14/2018,5,3,N,HB_HOUSTON,HU,17.08
May,5/14/2018,5,4,N,HB_HOUSTON,HU,17.09
May,5/14/2018,6,1,N,HB_HOUSTON,HU,20.05
May,5/14/2018,6,2,N,HB_HOUSTON,HU,21.89
May,5/14/2018,6,3,N,HB_HOUSTON,HU,21.88
May,5/14/2018,6,4,N,HB_HOUSTON,HU,21.5
May,5/14/2018,7,1,N,HB_HOUSTON,HU,22.1
May,5/14/2018,7,2,N,HB_HOUSTON,HU,20.99
May,5/14/2018,7,3,N,HB_HOUSTON,HU,21.32
May,5/14/2018,7,4,N,HB_HOUSTON,HU,22.34
May,5/14/2018,8,1,N,HB_HOUSTON,HU,19.95
May,5/14/2018,8,2,N,HB_HOUSTON,HU,20.86
May,5/14/2018,8,3,N,HB_HOUSTON,HU,22.2
May,5/14/2018,8,4,N,HB_HOUSTON,HU,22.24
May,5/14/2018,9,1,N,HB_HOUSTON,HU,22.48
May,5/14/2018,9,2,N,HB_HOUSTON,HU,21.35
May,5/14/2018,9,3,N,HB_HOUSTON,HU,22.34
May,5/14/2018,9,4,N,HB_HOUSTON,HU,20.78
May,5/14/2018,10,1,N,HB_HOUSTON,HU,21.97
May,5/14/2018,10,2,N,HB_HOUSTON,HU,21.03
May,5/14/2018,10,3,N,HB_HOUSTON,HU,21.23
May,5/14/2018,10,4,N,HB_HOUSTON,HU,20.95
May,5/14/2018,11,1,N,HB_HOUSTON,HU,24.33
May,5/14/2018,11,2,N,HB_HOUSTON,HU,26.52
May,5/14/2018,11,3,N,HB_HOUSTON,HU,27.16
May,5/14/2018,11,4,N,HB_HOUSTON,HU,27.42
May,5/14/2018,12,1,N,HB_HOUSTON,HU,26.18
May,5/14/2018,12,2,N,HB_HOUSTON,HU,25.3
May,5/14/2018,12,3,N,HB_HOUSTON,HU,28.12
May,5/14/2018,12,4,N,HB_HOUSTON,HU,39.42
May,5/14/2018,13,1,N,HB_HOUSTON,HU,32.44
May,5/14/2018,13,2,N,HB_HOUSTON,HU,74.83
May,5/14/2018,13,3,N,HB_HOUSTON,HU,81.52
May,5/14/2018,13,4,N,HB_HOUSTON,HU,53.3
May,5/14/2018,14,1,N,HB_HOUSTON,HU,136.12
May,5/14/2018,14,2,N,HB_HOUSTON,HU,79.29
May,5/14/2018,14,3,N,HB_HOUSTON,HU,86.16
May,5/14/2018,14,4,N,HB_HOUSTON,HU,72.19
May,5/14/2018,15,1,N,HB_HOUSTON,HU,39.38
May,5/14/2018,15,2,N,HB_HOUSTON,HU,52.31
May,5/14/2018,15,3,N,HB_HOUSTON,HU,50.73
May,5/14/2018,15,4,N,HB_HOUSTON,HU,57.95
May,5/14/2018,16,1,N,HB_HOUSTON,HU,52.91
May,5/14/2018,16,2,N,HB_HOUSTON,HU,53.48
May,5/14/2018,16,3,N,HB_HOUSTON,HU,45.75
May,5/14/2018,16,4,N,HB_HOUSTON,HU,38.43
May,5/14/2018,17,1,N,HB_HOUSTON,HU,42.52
May,5/14/2018,17,2,N,HB_HOUSTON,HU,42.51
May,5/14/2018,17,3,N,HB_HOUSTON,HU,38.77
May,5/14/2018,17,4,N,HB_HOUSTON,HU,46.38
May,5/14/2018,18,1,N,HB_HOUSTON,HU,32.31
May,5/14/2018,18,2,N,HB_HOUSTON,HU,30.36
May,5/14/2018,18,3,N,HB_HOUSTON,HU,29.9
May,5/14/2018,18,4,N,HB_HOUSTON,HU,28.36
May,5/14/2018,19,1,N,HB_HOUSTON,HU,28.89
May,5/14/2018,19,2,N,HB_HOUSTON,HU,30.28
May,5/14/2018,19,3,N,HB_HOUSTON,HU,27.24
May,5/14/2018,19,4,N,HB_HOUSTON,HU,27.35
May,5/14/2018,20,1,N,HB_HOUSTON,HU,26.33
May,5/14/2018,20,2,N,HB_HOUSTON,HU,25.44
May,5/14/2018,20,3,N,HB_HOUSTON,HU,25.63
May,5/14/2018,20,4,N,HB_HOUSTON,HU,23.29
May,5/14/2018,21,1,N,HB_HOUSTON,HU,22.88
May,5/14/2018,21,2,N,HB_HOUSTON,HU,23.21
May,5/14/2018,21,3,N,HB_HOUSTON,HU,25.45
May,5/14/2018,21,4,N,HB_HOUSTON,HU,23.14
May,5/14/2018,22,1,N,HB_HOUSTON,HU,21.43
May,5/14/2018,22,2,N,HB_HOUSTON,HU,21.7
May,5/14/2018,22,3,N,HB_HOUSTON,HU,21.95
May,5/14/2018,22,4,N,HB_HOUSTON,HU,20.73
May,5/14/2018,23,1,N,HB_HOUSTON,HU,22.86
May,5/14/2018,23,2,N,HB_HOUSTON,HU,23.43
May,5/14/2018,23,3,N,HB_HOUSTON,HU,23.39
May,5/14/2018,23,4,N,HB_HOUSTON,HU,23.65
May,5/14/2018,24,1,N,HB_HOUSTON,HU,23.18
May,5/14/2018,24,2,N,HB_HOUSTON,HU,23.03
May,5/14/2018,24,3,N,HB_HOUSTON,HU,23.01
May,5/14/2018,24,4,N,HB_HOUSTON,HU,22.93
May,5/15/2018,1,1,N,HB_HOUSTON,HU,22.82
May,5/15/2018,1,2,N,HB_HOUSTON,HU,22.65
May,5/15/2018,1,3,N,HB_HOUSTON,HU,22.19
May,5/15/2018,1,4,N,HB_HOUSTON,HU,21.86
May,5/15/2018,2,1,N,HB_HOUSTON,HU,21.62
May,5/15/2018,2,2,N,HB_HOUSTON,HU,20.76
May,5/15/2018,2,3,N,HB_HOUSTON,HU,19.21
May,5/15/2018,2,4,N,HB_HOUSTON,HU,18.6
May,5/15/2018,3,1,N,HB_HOUSTON,HU,14.27
May,5/15/2018,3,2,N,HB_HOUSTON,HU,16.99
May,5/15/2018,3,3,N,HB_HOUSTON,HU,18.02
May,5/15/2018,3,4,N,HB_HOUSTON,HU,18.11
May,5/15/2018,4,1,N,HB_HOUSTON,HU,15.93
May,5/15/2018,4,2,N,HB_HOUSTON,HU,12.8
May,5/15/2018,4,3,N,HB_HOUSTON,HU,16.31
May,5/15/2018,4,4,N,HB_HOUSTON,HU,16.85
May,5/15/2018,5,1,N,HB_HOUSTON,HU,19.67
May,5/15/2018,5,2,N,HB_HOUSTON,HU,18.66
May,5/15/2018,5,3,N,HB_HOUSTON,HU,17.47
May,5/15/2018,5,4,N,HB_HOUSTON,HU,17.64
May,5/15/2018,6,1,N,HB_HOUSTON,HU,17.89
May,5/15/2018,6,2,N,HB_HOUSTON,HU,18
May,5/15/2018,6,3,N,HB_HOUSTON,HU,18.08
May,5/15/2018,6,4,N,HB_HOUSTON,HU,18.13
May,5/15/2018,7,1,N,HB_HOUSTON,HU,18.61
May,5/15/2018,7,2,N,HB_HOUSTON,HU,18.92
May,5/15/2018,7,3,N,HB_HOUSTON,HU,18.99
May,5/15/2018,7,4,N,HB_HOUSTON,HU,18.95
May,5/15/2018,8,1,N,HB_HOUSTON,HU,19.09
May,5/15/2018,8,2,N,HB_HOUSTON,HU,19.11
May,5/15/2018,8,3,N,HB_HOUSTON,HU,19.23
May,5/15/2018,8,4,N,HB_HOUSTON,HU,19.4
May,5/15/2018,9,1,N,HB_HOUSTON,HU,20.3
May,5/15/2018,9,2,N,HB_HOUSTON,HU,20.41
May,5/15/2018,9,3,N,HB_HOUSTON,HU,20.98
May,5/15/2018,9,4,N,HB_HOUSTON,HU,21.07
May,5/15/2018,10,1,N,HB_HOUSTON,HU,20.44
May,5/15/2018,10,2,N,HB_HOUSTON,HU,20.78
May,5/15/2018,10,3,N,HB_HOUSTON,HU,22.02
May,5/15/2018,10,4,N,HB_HOUSTON,HU,23.15
May,5/15/2018,11,1,N,HB_HOUSTON,HU,23.42
May,5/15/2018,11,2,N,HB_HOUSTON,HU,26.01
May,5/15/2018,11,3,N,HB_HOUSTON,HU,26.46
May,5/15/2018,11,4,N,HB_HOUSTON,HU,28.05
May,5/15/2018,12,1,N,HB_HOUSTON,HU,28.47
May,5/15/2018,12,2,N,HB_HOUSTON,HU,29.94
May,5/15/2018,12,3,N,HB_HOUSTON,HU,32.42
May,5/15/2018,12,4,N,HB_HOUSTON,HU,34.88
May,5/15/2018,13,1,N,HB_HOUSTON,HU,33.07
May,5/15/2018,13,2,N,HB_HOUSTON,HU,36.1
May,5/15/2018,13,3,N,HB_HOUSTON,HU,43.7
May,5/15/2018,13,4,N,HB_HOUSTON,HU,41.98
May,5/15/2018,14,1,N,HB_HOUSTON,HU,37.44
May,5/15/2018,14,2,N,HB_HOUSTON,HU,39.02
May,5/15/2018,14,3,N,HB_HOUSTON,HU,39.91
May,5/15/2018,14,4,N,HB_HOUSTON,HU,46.57
May,5/15/2018,15,1,N,HB_HOUSTON,HU,41.47
May,5/15/2018,15,2,N,HB_HOUSTON,HU,43.58
May,5/15/2018,15,3,N,HB_HOUSTON,HU,56.77
May,5/15/2018,15,4,N,HB_HOUSTON,HU,61.14
May,5/15/2018,16,1,N,HB_HOUSTON,HU,75.79
May,5/15/2018,16,2,N,HB_HOUSTON,HU,79.88
May,5/15/2018,16,3,N,HB_HOUSTON,HU,76.84
May,5/15/2018,16,4,N,HB_HOUSTON,HU,77.21
May,5/15/2018,17,1,N,HB_HOUSTON,HU,47.67
May,5/15/2018,17,2,N,HB_HOUSTON,HU,41.88
May,5/15/2018,17,3,N,HB_HOUSTON,HU,43.71
May,5/15/2018,17,4,N,HB_HOUSTON,HU,36.06
May,5/15/2018,18,1,N,HB_HOUSTON,HU,35.4
May,5/15/2018,18,2,N,HB_HOUSTON,HU,32.91
May,5/15/2018,18,3,N,HB_HOUSTON,HU,31.77
May,5/15/2018,18,4,N,HB_HOUSTON,HU,30.42
May,5/15/2018,19,1,N,HB_HOUSTON,HU,29.85
May,5/15/2018,19,2,N,HB_HOUSTON,HU,28.47
May,5/15/2018,19,3,N,HB_HOUSTON,HU,26.77
May,5/15/2018,19,4,N,HB_HOUSTON,HU,24.75
May,5/15/2018,20,1,N,HB_HOUSTON,HU,22.39
May,5/15/2018,20,2,N,HB_HOUSTON,HU,21.52
May,5/15/2018,20,3,N,HB_HOUSTON,HU,23.34
May,5/15/2018,20,4,N,HB_HOUSTON,HU,26.29
May,5/15/2018,21,1,N,HB_HOUSTON,HU,29.18
May,5/15/2018,21,2,N,HB_HOUSTON,HU,29.62
May,5/15/2018,21,3,N,HB_HOUSTON,HU,29.3
May,5/15/2018,21,4,N,HB_HOUSTON,HU,26.34
May,5/15/2018,22,1,N,HB_HOUSTON,HU,24.44
May,5/15/2018,22,2,N,HB_HOUSTON,HU,21.85
May,5/15/2018,22,3,N,HB_HOUSTON,HU,20.51
May,5/15/2018,22,4,N,HB_HOUSTON,HU,20.1
May,5/15/2018,23,1,N,HB_HOUSTON,HU,19.89
May,5/15/2018,23,2,N,HB_HOUSTON,HU,19.46
May,5/15/2018,23,3,N,HB_HOUSTON,HU,19.12
May,5/15/2018,23,4,N,HB_HOUSTON,HU,18.91
May,5/15/2018,24,1,N,HB_HOUSTON,HU,18.6
May,5/15/2018,24,2,N,HB_HOUSTON,HU,18.24
May,5/15/2018,24,3,N,HB_HOUSTON,HU,18.3
May,5/15/2018,24,4,N,HB_HOUSTON,HU,18.11
May,5/16/2018,1,1,N,HB_HOUSTON,HU,18.51
May,5/16/2018,1,2,N,HB_HOUSTON,HU,18.3
May,5/16/2018,1,3,N,HB_HOUSTON,HU,18.12
May,5/16/2018,1,4,N,HB_HOUSTON,HU,18.04
May,5/16/2018,2,1,N,HB_HOUSTON,HU,18.36
May,5/16/2018,2,2,N,HB_HOUSTON,HU,18.01
May,5/16/2018,2,3,N,HB_HOUSTON,HU,17.96
May,5/16/2018,2,4,N,HB_HOUSTON,HU,17.65
May,5/16/2018,3,1,N,HB_HOUSTON,HU,17.34
May,5/16/2018,3,2,N,HB_HOUSTON,HU,17.53
May,5/16/2018,3,3,N,HB_HOUSTON,HU,17.83
May,5/16/2018,3,4,N,HB_HOUSTON,HU,17.68
May,5/16/2018,4,1,N,HB_HOUSTON,HU,17.58
May,5/16/2018,4,2,N,HB_HOUSTON,HU,17.77
May,5/16/2018,4,3,N,HB_HOUSTON,HU,17.67
May,5/16/2018,4,4,N,HB_HOUSTON,HU,17.73
May,5/16/2018,5,1,N,HB_HOUSTON,HU,17.89
May,5/16/2018,5,2,N,HB_HOUSTON,HU,18.07
May,5/16/2018,5,3,N,HB_HOUSTON,HU,18
May,5/16/2018,5,4,N,HB_HOUSTON,HU,18.23
May,5/16/2018,6,1,N,HB_HOUSTON,HU,18.41
May,5/16/2018,6,2,N,HB_HOUSTON,HU,18.65
May,5/16/2018,6,3,N,HB_HOUSTON,HU,18.79
May,5/16/2018,6,4,N,HB_HOUSTON,HU,18.77
May,5/16/2018,7,1,N,HB_HOUSTON,HU,19.03
May,5/16/2018,7,2,N,HB_HOUSTON,HU,19.53
May,5/16/2018,7,3,N,HB_HOUSTON,HU,19.37
May,5/16/2018,7,4,N,HB_HOUSTON,HU,19.35
May,5/16/2018,8,1,N,HB_HOUSTON,HU,19.53
May,5/16/2018,8,2,N,HB_HOUSTON,HU,19.2
May,5/16/2018,8,3,N,HB_HOUSTON,HU,19
May,5/16/2018,8,4,N,HB_HOUSTON,HU,18.97
May,5/16/2018,9,1,N,HB_HOUSTON,HU,19.21
May,5/16/2018,9,2,N,HB_HOUSTON,HU,19.46
May,5/16/2018,9,3,N,HB_HOUSTON,HU,19.85
May,5/16/2018,9,4,N,HB_HOUSTON,HU,19.77
May,5/16/2018,10,1,N,HB_HOUSTON,HU,19.48
May,5/16/2018,10,2,N,HB_HOUSTON,HU,19.9
May,5/16/2018,10,3,N,HB_HOUSTON,HU,20.83
May,5/16/2018,10,4,N,HB_HOUSTON,HU,22.2
May,5/16/2018,11,1,N,HB_HOUSTON,HU,22.36
May,5/16/2018,11,2,N,HB_HOUSTON,HU,24.33
May,5/16/2018,11,3,N,HB_HOUSTON,HU,27.12
May,5/16/2018,11,4,N,HB_HOUSTON,HU,28.55
May,5/16/2018,12,1,N,HB_HOUSTON,HU,28.22
May,5/16/2018,12,2,N,HB_HOUSTON,HU,29.18
May,5/16/2018,12,3,N,HB_HOUSTON,HU,30.22
May,5/16/2018,12,4,N,HB_HOUSTON,HU,31.35
May,5/16/2018,13,1,N,HB_HOUSTON,HU,28.86
May,5/16/2018,13,2,N,HB_HOUSTON,HU,30.37
May,5/16/2018,13,3,N,HB_HOUSTON,HU,31.84
May,5/16/2018,13,4,N,HB_HOUSTON,HU,33.53
May,5/16/2018,14,1,N,HB_HOUSTON,HU,33.76
May,5/16/2018,14,2,N,HB_HOUSTON,HU,34.28
May,5/16/2018,14,3,N,HB_HOUSTON,HU,37.42
May,5/16/2018,14,4,N,HB_HOUSTON,HU,40
May,5/16/2018,15,1,N,HB_HOUSTON,HU,44.49
May,5/16/2018,15,2,N,HB_HOUSTON,HU,45.89
May,5/16/2018,15,3,N,HB_HOUSTON,HU,60.11
May,5/16/2018,15,4,N,HB_HOUSTON,HU,66.86
May,5/16/2018,16,1,N,HB_HOUSTON,HU,64.51
May,5/16/2018,16,2,N,HB_HOUSTON,HU,119.59
May,5/16/2018,16,3,N,HB_HOUSTON,HU,679.06
May,5/16/2018,16,4,N,HB_HOUSTON,HU,679.64
May,5/16/2018,17,1,N,HB_HOUSTON,HU,1309.83
May,5/16/2018,17,2,N,HB_HOUSTON,HU,436.4
May,5/16/2018,17,3,N,HB_HOUSTON,HU,1466.32
May,5/16/2018,17,4,N,HB_HOUSTON,HU,506.5
May,5/16/2018,18,1,N,HB_HOUSTON,HU,437.43
May,5/16/2018,18,2,N,HB_HOUSTON,HU,268.5
May,5/16/2018,18,3,N,HB_HOUSTON,HU,189.92
May,5/16/2018,18,4,N,HB_HOUSTON,HU,95.54
May,5/16/2018,19,1,N,HB_HOUSTON,HU,54.47
May,5/16/2018,19,2,N,HB_HOUSTON,HU,41.06
May,5/16/2018,19,3,N,HB_HOUSTON,HU,38.29
May,5/16/2018,19,4,N,HB_HOUSTON,HU,36.98
May,5/16/2018,20,1,N,HB_HOUSTON,HU,32.73
May,5/16/2018,20,2,N,HB_HOUSTON,HU,31.09
May,5/16/2018,20,3,N,HB_HOUSTON,HU,29.85
May,5/16/2018,20,4,N,HB_HOUSTON,HU,28.64
May,5/16/2018,21,1,N,HB_HOUSTON,HU,28.52
May,5/16/2018,21,2,N,HB_HOUSTON,HU,27.4
May,5/16/2018,21,3,N,HB_HOUSTON,HU,26.63
May,5/16/2018,21,4,N,HB_HOUSTON,HU,26.23
May,5/16/2018,22,1,N,HB_HOUSTON,HU,27.94
May,5/16/2018,22,2,N,HB_HOUSTON,HU,26.1
May,5/16/2018,22,3,N,HB_HOUSTON,HU,24.28
May,5/16/2018,22,4,N,HB_HOUSTON,HU,22.43
May,5/16/2018,23,1,N,HB_HOUSTON,HU,22.16
May,5/16/2018,23,2,N,HB_HOUSTON,HU,21.83
May,5/16/2018,23,3,N,HB_HOUSTON,HU,21.02
May,5/16/2018,23,4,N,HB_HOUSTON,HU,20.38
May,5/16/2018,24,1,N,HB_HOUSTON,HU,20.64
May,5/16/2018,24,2,N,HB_HOUSTON,HU,20.42
May,5/16/2018,24,3,N,HB_HOUSTON,HU,20.59
May,5/16/2018,24,4,N,HB_HOUSTON,HU,21.45
May,5/17/2018,1,1,N,HB_HOUSTON,HU,19.94
May,5/17/2018,1,2,N,HB_HOUSTON,HU,18.86
May,5/17/2018,1,3,N,HB_HOUSTON,HU,17.51
May,5/17/2018,1,4,N,HB_HOUSTON,HU,17.24
May,5/17/2018,2,1,N,HB_HOUSTON,HU,17.13
May,5/17/2018,2,2,N,HB_HOUSTON,HU,16.67
May,5/17/2018,2,3,N,HB_HOUSTON,HU,16.45
May,5/17/2018,2,4,N,HB_HOUSTON,HU,16.64
May,5/17/2018,3,1,N,HB_HOUSTON,HU,16.39
May,5/17/2018,3,2,N,HB_HOUSTON,HU,16.08
May,5/17/2018,3,3,N,HB_HOUSTON,HU,15.39
May,5/17/2018,3,4,N,HB_HOUSTON,HU,15.29
May,5/17/2018,4,1,N,HB_HOUSTON,HU,14.98
May,5/17/2018,4,2,N,HB_HOUSTON,HU,15.24
May,5/17/2018,4,3,N,HB_HOUSTON,HU,15.67
May,5/17/2018,4,4,N,HB_HOUSTON,HU,15.77
May,5/17/2018,5,1,N,HB_HOUSTON,HU,16.01
May,5/17/2018,5,2,N,HB_HOUSTON,HU,16.06
May,5/17/2018,5,3,N,HB_HOUSTON,HU,16.49
May,5/17/2018,5,4,N,HB_HOUSTON,HU,17
May,5/17/2018,6,1,N,HB_HOUSTON,HU,17.24
May,5/17/2018,6,2,N,HB_HOUSTON,HU,17.73
May,5/17/2018,6,3,N,HB_HOUSTON,HU,17.82
May,5/17/2018,6,4,N,HB_HOUSTON,HU,18.01
May,5/17/2018,7,1,N,HB_HOUSTON,HU,18.53
May,5/17/2018,7,2,N,HB_HOUSTON,HU,18.78
May,5/17/2018,7,3,N,HB_HOUSTON,HU,18.61
May,5/17/2018,7,4,N,HB_HOUSTON,HU,18.49
May,5/17/2018,8,1,N,HB_HOUSTON,HU,18.43
May,5/17/2018,8,2,N,HB_HOUSTON,HU,18.44
May,5/17/2018,8,3,N,HB_HOUSTON,HU,18.61
May,5/17/2018,8,4,N,HB_HOUSTON,HU,18.74
May,5/17/2018,9,1,N,HB_HOUSTON,HU,19.38
May,5/17/2018,9,2,N,HB_HOUSTON,HU,19.6
May,5/17/2018,9,3,N,HB_HOUSTON,HU,20.19
May,5/17/2018,9,4,N,HB_HOUSTON,HU,20.17
May,5/17/2018,10,1,N,HB_HOUSTON,HU,20.33
May,5/17/2018,10,2,N,HB_HOUSTON,HU,20.52
May,5/17/2018,10,3,N,HB_HOUSTON,HU,20.06
May,5/17/2018,10,4,N,HB_HOUSTON,HU,19.67
May,5/17/2018,11,1,N,HB_HOUSTON,HU,19.81
May,5/17/2018,11,2,N,HB_HOUSTON,HU,20.35
May,5/17/2018,11,3,N,HB_HOUSTON,HU,21.81
May,5/17/2018,11,4,N,HB_HOUSTON,HU,22.82
May,5/17/2018,12,1,N,HB_HOUSTON,HU,22.42
May,5/17/2018,12,2,N,HB_HOUSTON,HU,22.92
May,5/17/2018,12,3,N,HB_HOUSTON,HU,23.65
May,5/17/2018,12,4,N,HB_HOUSTON,HU,25.47
May,5/17/2018,13,1,N,HB_HOUSTON,HU,25.26
May,5/17/2018,13,2,N,HB_HOUSTON,HU,26.52
May,5/17/2018,13,3,N,HB_HOUSTON,HU,28.85
May,5/17/2018,13,4,N,HB_HOUSTON,HU,28.79
May,5/17/2018,14,1,N,HB_HOUSTON,HU,28.58
May,5/17/2018,14,2,N,HB_HOUSTON,HU,29.72
May,5/17/2018,14,3,N,HB_HOUSTON,HU,29.44
May,5/17/2018,14,4,N,HB_HOUSTON,HU,34.43
May,5/17/2018,15,1,N,HB_HOUSTON,HU,36.97
May,5/17/2018,15,2,N,HB_HOUSTON,HU,44.34
May,5/17/2018,15,3,N,HB_HOUSTON,HU,43.55
May,5/17/2018,15,4,N,HB_HOUSTON,HU,36.3
May,5/17/2018,16,1,N,HB_HOUSTON,HU,35.73
May,5/17/2018,16,2,N,HB_HOUSTON,HU,28.38
May,5/17/2018,16,3,N,HB_HOUSTON,HU,47.86
May,5/17/2018,16,4,N,HB_HOUSTON,HU,48.44
May,5/17/2018,17,1,N,HB_HOUSTON,HU,54.46
May,5/17/2018,17,2,N,HB_HOUSTON,HU,98.4
May,5/17/2018,17,3,N,HB_HOUSTON,HU,108.53
May,5/17/2018,17,4,N,HB_HOUSTON,HU,70.77
May,5/17/2018,18,1,N,HB_HOUSTON,HU,58.92
May,5/17/2018,18,2,N,HB_HOUSTON,HU,46.49
May,5/17/2018,18,3,N,HB_HOUSTON,HU,43.04
May,5/17/2018,18,4,N,HB_HOUSTON,HU,38.45
May,5/17/2018,19,1,N,HB_HOUSTON,HU,35.71
May,5/17/2018,19,2,N,HB_HOUSTON,HU,31.87
May,5/17/2018,19,3,N,HB_HOUSTON,HU,29.95
May,5/17/2018,19,4,N,HB_HOUSTON,HU,27.4
May,5/17/2018,20,1,N,HB_HOUSTON,HU,28.6
May,5/17/2018,20,2,N,HB_HOUSTON,HU,27.13
May,5/17/2018,20,3,N,HB_HOUSTON,HU,26.94
May,5/17/2018,20,4,N,HB_HOUSTON,HU,26.63
May,5/17/2018,21,1,N,HB_HOUSTON,HU,26.86
May,5/17/2018,21,2,N,HB_HOUSTON,HU,27.8
May,5/17/2018,21,3,N,HB_HOUSTON,HU,27.87
May,5/17/2018,21,4,N,HB_HOUSTON,HU,26.58
May,5/17/2018,22,1,N,HB_HOUSTON,HU,27.33
May,5/17/2018,22,2,N,HB_HOUSTON,HU,26.99
May,5/17/2018,22,3,N,HB_HOUSTON,HU,25.1
May,5/17/2018,22,4,N,HB_HOUSTON,HU,23.99
May,5/17/2018,23,1,N,HB_HOUSTON,HU,24.26
May,5/17/2018,23,2,N,HB_HOUSTON,HU,22.46
May,5/17/2018,23,3,N,HB_HOUSTON,HU,25.66
May,5/17/2018,23,4,N,HB_HOUSTON,HU,25.74
May,5/17/2018,24,1,N,HB_HOUSTON,HU,25.73
May,5/17/2018,24,2,N,HB_HOUSTON,HU,75.03
May,5/17/2018,24,3,N,HB_HOUSTON,HU,26
May,5/17/2018,24,4,N,HB_HOUSTON,HU,23.3
May,5/18/2018,1,1,N,HB_HOUSTON,HU,20.8
May,5/18/2018,1,2,N,HB_HOUSTON,HU,20.23
May,5/18/2018,1,3,N,HB_HOUSTON,HU,19.55
May,5/18/2018,1,4,N,HB_HOUSTON,HU,18.99
May,5/18/2018,2,1,N,HB_HOUSTON,HU,18.29
May,5/18/2018,2,2,N,HB_HOUSTON,HU,17.99
May,5/18/2018,2,3,N,HB_HOUSTON,HU,18.03
May,5/18/2018,2,4,N,HB_HOUSTON,HU,17.99
May,5/18/2018,3,1,N,HB_HOUSTON,HU,18.06
May,5/18/2018,3,2,N,HB_HOUSTON,HU,17.55
May,5/18/2018,3,3,N,HB_HOUSTON,HU,17.19
May,5/18/2018,3,4,N,HB_HOUSTON,HU,17
May,5/18/2018,4,1,N,HB_HOUSTON,HU,17.04
May,5/18/2018,4,2,N,HB_HOUSTON,HU,16.86
May,5/18/2018,4,3,N,HB_HOUSTON,HU,16.76
May,5/18/2018,4,4,N,HB_HOUSTON,HU,16.8
May,5/18/2018,5,1,N,HB_HOUSTON,HU,16.85
May,5/18/2018,5,2,N,HB_HOUSTON,HU,16.75
May,5/18/2018,5,3,N,HB_HOUSTON,HU,16.65
May,5/18/2018,5,4,N,HB_HOUSTON,HU,16.78
May,5/18/2018,6,1,N,HB_HOUSTON,HU,17.11
May,5/18/2018,6,2,N,HB_HOUSTON,HU,17.39
May,5/18/2018,6,3,N,HB_HOUSTON,HU,17.52
May,5/18/2018,6,4,N,HB_HOUSTON,HU,17.63
May,5/18/2018,7,1,N,HB_HOUSTON,HU,17.53
May,5/18/2018,7,2,N,HB_HOUSTON,HU,17.72
May,5/18/2018,7,3,N,HB_HOUSTON,HU,17.93
May,5/18/2018,7,4,N,HB_HOUSTON,HU,18.01
May,5/18/2018,8,1,N,HB_HOUSTON,HU,18.01
May,5/18/2018,8,2,N,HB_HOUSTON,HU,18.04
May,5/18/2018,8,3,N,HB_HOUSTON,HU,18.73
May,5/18/2018,8,4,N,HB_HOUSTON,HU,19.27
May,5/18/2018,9,1,N,HB_HOUSTON,HU,19.66
May,5/18/2018,9,2,N,HB_HOUSTON,HU,20.17
May,5/18/2018,9,3,N,HB_HOUSTON,HU,19.98
May,5/18/2018,9,4,N,HB_HOUSTON,HU,19.56
May,5/18/2018,10,1,N,HB_HOUSTON,HU,19.16
May,5/18/2018,10,2,N,HB_HOUSTON,HU,19.51
May,5/18/2018,10,3,N,HB_HOUSTON,HU,23.04
May,5/18/2018,10,4,N,HB_HOUSTON,HU,20.94
May,5/18/2018,11,1,N,HB_HOUSTON,HU,21.77
